Run,Agent,Iteration,Underbid Regret
1,Truthful Competitor 8,4,-7569.289683055657
1,Truthful Competitor 8,5,-7510.387881343247
1,Truthful Competitor 8,6,-7441.102595212717
1,Truthful Competitor 8,7,-7517.487705375251
1,Truthful Competitor 8,8,-7342.79031856208
1,Truthful Competitor 8,9,-7306.1870611414815
1,Truthful Competitor 8,10,-7336.427024954001
1,Truthful Competitor 8,11,-7211.959408189284
1,Truthful Competitor 8,12,-7241.663720210546
1,Truthful Competitor 8,13,-7370.811108989532
1,Truthful Competitor 8,14,-7213.762620936857
1,Truthful Competitor 8,15,-7333.071541816948
1,Truthful Competitor 8,16,-7061.687821173512
1,Truthful Competitor 8,17,-7332.615197741248
1,Truthful Competitor 8,18,-7231.060543501363
1,Truthful Competitor 8,19,-7149.38319105069
1,Truthful Competitor 8,20,-7281.217676548555
1,Truthful Competitor 8,21,-7337.08918020202
1,Truthful Competitor 8,22,-7234.385256096411
1,Truthful Competitor 8,23,-7251.620176701
1,Truthful Competitor 8,24,-7217.804224891236
1,Truthful Competitor 9,0,-37610.993549159684
1,Truthful Competitor 9,1,-6207.106049226238
1,Truthful Competitor 9,2,-6598.363564134885
1,Truthful Competitor 9,3,-5381.253277116026
1,Truthful Competitor 9,4,-5074.952894672806
1,Truthful Competitor 9,5,-5318.0804352757
1,Truthful Competitor 9,6,-5665.779957223802
1,Truthful Competitor 9,7,-5554.093636308023
1,Truthful Competitor 9,8,-5372.522747109727
1,Truthful Competitor 9,9,-6097.835094259775
1,Truthful Competitor 9,10,-5544.038534717988
1,Truthful Competitor 9,11,-6010.102262602838
1,Truthful Competitor 9,12,-6472.840469724962
1,Truthful Competitor 9,13,-6388.429509196078
1,Truthful Competitor 9,14,-5441.866791376367
1,Truthful Competitor 9,15,-5132.017791629105
1,Truthful Competitor 9,16,-6628.288674611905
1,Truthful Competitor 9,17,-5411.997498062784
1,Truthful Competitor 9,18,-6651.257175298199
1,Truthful Competitor 9,19,-5938.249060329809
1,Truthful Competitor 9,20,-6275.221903620094
1,Truthful Competitor 9,21,-5752.832707423573
1,Truthful Competitor 9,22,-6697.759205122966
1,Truthful Competitor 9,23,-5555.088334090232
1,Truthful Competitor 9,24,-5225.53274020338
1,Truthful Competitor 10,0,-50679.67534120182
1,Truthful Competitor 10,1,-5696.167161041454
1,Truthful Competitor 10,2,-4815.872644984053
1,Truthful Competitor 10,3,-4188.3330095587635
1,Truthful Competitor 10,4,-4940.835446551804
1,Truthful Competitor 10,5,-4663.738725367505
1,Truthful Competitor 10,6,-4811.128405802358
1,Truthful Competitor 10,7,-4517.50369774676
1,Truthful Competitor 10,8,-4361.328831867502
1,Truthful Competitor 10,9,-4588.584294490787
1,Truthful Competitor 10,10,-4329.817899110768
1,Truthful Competitor 10,11,-4578.860814200883
1,Truthful Competitor 10,12,-4590.536999341374
1,Truthful Competitor 10,13,-4726.193577264904
1,Truthful Competitor 10,14,-4779.087448620927
1,Truthful Competitor 10,15,-4828.19960844575
1,Truthful Competitor 10,16,-4690.70799322689
1,Truthful Competitor 10,17,-4706.688204619829
1,Truthful Competitor 10,18,-4123.616173815
1,Truthful Competitor 10,19,-4363.731842010999
1,Truthful Competitor 10,20,-4795.368229482589
1,Truthful Competitor 10,21,-4383.645664254788
1,Truthful Competitor 10,22,-4462.833427841625
1,Truthful Competitor 10,23,-4576.008407430858
1,Truthful Competitor 10,24,-4869.601881037198
1,Truthful Competitor 11,0,-28454.798082063044
1,Truthful Competitor 11,1,-7341.482166732479
1,Truthful Competitor 11,2,-5407.718470831961
1,Truthful Competitor 11,3,-5254.41607441933
1,Truthful Competitor 11,4,-5116.929817156972
1,Truthful Competitor 11,5,-5127.071617185926
1,Truthful Competitor 11,6,-5061.382121761093
1,Truthful Competitor 11,7,-5062.98892216837
1,Truthful Competitor 11,8,-5126.920934679659
1,Truthful Competitor 11,9,-4956.427479013424
1,Truthful Competitor 11,10,-4823.821819266878
1,Truthful Competitor 11,11,-4948.267179129974
1,Truthful Competitor 11,12,-4885.73364450359
1,Truthful Competitor 11,13,-4986.153984380018
1,Truthful Competitor 11,14,-4915.07984926396
1,Truthful Competitor 11,15,-4935.801555680474
1,Truthful Competitor 11,16,-4891.2481393434455
1,Truthful Competitor 11,17,-4908.1292241277415
1,Truthful Competitor 11,18,-4833.284833286931
1,Truthful Competitor 11,19,-4849.3288348977585
1,Truthful Competitor 11,20,-4829.6909917947405
1,Truthful Competitor 11,21,-4898.0344462708235
1,Truthful Competitor 11,22,-4858.324046697507
1,Truthful Competitor 11,23,-4915.93304405452
1,Truthful Competitor 11,24,-4801.524991479003
2,PPO Bidder - Gross Utility 1,0,-33957.97429616495
2,PPO Bidder - Gross Utility 1,1,-0.620266387136703
2,PPO Bidder - Gross Utility 1,2,-0.790538310938197
2,PPO Bidder - Gross Utility 1,3,-0.7697325167074108
2,PPO Bidder - Gross Utility 1,4,-0.7626673409276983
2,PPO Bidder - Gross Utility 1,5,-0.7575145559077221
2,PPO Bidder - Gross Utility 1,6,-0.7644406317915979
2,PPO Bidder - Gross Utility 1,7,-0.7590048670543419
